310,1273952.838,200041.7827
311,1273454.078,200079.6398
312,1273437.348,200462.5499
313,1273458.148,200860.6996
314,1273405.632,201240.7589
315,1273286.836,201574.6862
316,1273532.133,201772.429
317,1273650.7,202172.0111
318,1273764.603,202542.3446
319,1273835.451,202791.3486
320,1274028.175,202869.654
321,1273927.135,203095.6083
322,1274121.36,203299.2716
323,1274098.702,203608.5023
324,1274359.432,203821.6464
325,1274535.738,204203.585
326,1274704.535,204606.3522
327,1274855.994,205041.0426
328,1274973.843,205524.1369
329,1274664.59,205796.3898
330,1274777.925,206189.9966
331,1274532.592,206222.7722
332,1274461.578,206418.7852
333,1274648.195,206591.8976
334,1274556.505,206889.9562
335,1274787.81,207098.3832
336,1274728.865,207440.6972
337,1274624.592,207808.3118
338,1274890.491,208061.9955
339,1275166.916,208341.5453
340,1275023.979,208580.9069
341,1274821.836,208598.7245
342,1274824.323,208859.2769
343,1274960.161,208935.0768
344,1274955.573,209183.1891
345,1274920.103,209428.9042
346,1274994.8,209633.2011
347,1275159.64,209855.2247
348,1275263.359,210115.7414
349,1275263.568,210363.0777
350,1275455.429,210533.5549
351,1275573.839,210766.2387
352,1275663.165,211007.0833
353,1275716.768,211207.9641
354,1275614.827,211461.7798
355,1275862.994,211627.6185
356,1275715.623,211934.1119
357,1275825.064,212125.6231
358,1275696.602,212374.2727
359,1275924.681,212615.6807
360,1276136.077,212853.372
361,1276116.509,213134.5409
362,1276351.824,213276.3831
363,1276236.641,213480.3919
364,1276371.904,213634.2974
365,1276302.291,213876.0305
366,1276288.814,214086.2692
367,1276312.243,214247.7525
368,1276327.796,214508.6479
369,1276394.563,214728.9919
370,1276449.129,214928.9524
371,1276506.067,215145.3636
372,1276688.475,215111.5312
373,1276632.645,215325.9422
374,1276857.594,215417.8381
375,1266031.208,199622.2973
376,1266394.264,199931.8062
377,1266629.046,200299.4026
378,1266868.527,200780.7794
379,1267190.684,200342.993
380,1267518.084,200067.9285
381,1267737.84,200412.9325
382,1268020.234,200170.8732
383,1268257.38,200330.0137
384,1268556.867,200113.3062
385,1268754.53,200234.0283
386,1268723.518,200326.6928
387,1268634.808,200496.0203
388,1268858.578,200518.984
389,1269118.642,200308.768
390,1269401.046,200209.016
391,1269659.87,200115.9435
392,1269878.163,200050.8011
393,1270029.105,199900.0181
394,1270144.432,200020.0163
395,1270319.523,199959.514
396,1270502.651,199890.9792
397,1270644.323,199804.5616
398,1270636.256,199703.3665
399,1270731.193,199858.1994
400,1270857.873,199834.3419
401,1270924.048,199748.7151
402,1271126.128,199723.8259
403,1271298.196,199732.6931
404,1271419.996,199516.8736
405,1271557.631,199297.8023
406,1272316.434,199288.6905
407,1272459.934,199456.1691
408,1273153.979,199416.763
409,1273526.208,199363.128
410,1273584.81,199699.2927
411,1273185.304,199750.6041
412,1273123.485,200058.9799
413,1272903.548,200275.2961
414,1273044.893,200592.7136
415,1273083.88,200943.8743
416,1273024.803,201284.7031
417,1272947.556,201566.8856
418,1272925.621,201800.6446
419,1273152.518,201862.675
420,1273318.817,202064.0154
421,1273402.889,202410.755
422,1273473.825,202729.5323
423,1273501.693,202993.6781
424,1273700.059,203014.6254
425,1273598.4,203225.2165
426,1273771.313,203248.1048
427,1273823.821,203396.1189
428,1273857.74,203563.6644
429,1273710.923,203675.126
430,1273774.389,203846.2404
431,1273966.132,203906.4486
432,1274165.118,204133.9688
433,1274326.088,204382.3448
434,1274239.941,204628.0638
435,1274467.645,204822.8991
436,1274382.983,205102.3695
437,1274599.224,205364.0926
438,1274434.03,205520.9071
439,1274309.335,205638.7109
440,1274393.859,205848.2444
441,1274358.917,206089.3966
442,1274274.249,206302.7003
443,1274162.953,206527.752
444,1274320.912,206675.0003
445,1274150.096,206906.6253
446,1274323.423,207134.7602
447,1274447.745,207351.1035
448,1274339.174,207611.5209
449,1274289.324,207938.4072
450,1274527.771,208085.6689
451,1274647.42,208210.5402
452,1274746.956,208338.6717
453,1274605.463,208366.004
454,1274521.345,208531.9969
455,1274658.583,208655.545
456,1274627.217,208842.5379
457,1274612.766,209075.275
458,1274768.028,209146.3328
459,1274709.653,209440.3093
460,1274729.177,209721.2219
461,1274869.211,209942.5238
462,1275028.523,210078.982
463,1274956.415,210231.6919
464,1275083.035,210390.8606
465,1275191.18,210577.8657
466,1275310.36,210741.154
467,1275398.496,210946.7325
468,1275452.964,211148.5515
469,1275453.349,211367.274
470,1275366.837,211592.1214
471,1275533.79,211763.7594
472,1275397.271,211957.2989
473,1275491.105,212104.7777
474,1275487.997,212319.4868
475,1275521.651,212567.9777
476,1275572.527,212846.3744
477,1275839.518,212953.1297
478,1275733.588,213223.2877
479,1275993.879,213355.2543
480,1275809.297,213533.3237
481,1276023.95,213614.8585
482,1276044.539,213877.4629
483,1276132.194,214113.7962
484,1276090.866,214294.1677
485,1276114.186,214572.4164
486,1276207.784,214763.4632
487,1276169.421,214925.9071
488,1276247.103,215176.1491
489,1276400.977,215463.1024
490,1276630.007,215762.117
491,1276900.585,215658.2949
492,1277109.487,215546.5649
493,1265653.423,200085.7036
494,1265830.434,200384.4803
495,1266139.224,200677.9777
496,1266306.061,201033.6717
497,1266449.841,201437.6376
498,1266708.982,201223.6883
499,1266883.517,201608.7113
500,1267140.78,201214.7816
501,1267423.349,200815.6914
502,1267610.06,201276.0958
503,1267882.888,200940.7763
504,1268139.501,200772.8408
505,1268355.131,200523.824
506,1268343.353,201011.2161
507,1268609.281,200771.0643
508,1268839.053,200942.8025
509,1269051.297,200699.1486
510,1269284.989,200457.2388
511,1269517.568,200585.353
512,1269704.117,200477.5803
513,1269686.831,200322.5801
514,1269869.262,200292.5194
515,1270055.756,200255.7015
516,1270026.053,200088.3813
517,1270219.082,200187.1073
518,1270365.083,200164.3486
519,1270410.877,200077.6813
520,1270518.404,200044.0792
521,1270625.13,200083.8122
522,1270737.681,199997.0962
523,1270904.314,199982.79
524,1271072.565,199991.4864
525,1271165.957,199902.3434
526,1271289.779,200002.4609
527,1271409.246,199871.2112
528,1271567.188,199673.5563
529,1271679.18,199440.438
530,1272235.853,199689.6382
531,1272355.344,199980.1332
532,1272585.305,199731.0021
533,1272839.404,199526.0734
534,1272910.076,199770.919
535,1272729.598,200002.254
536,1272500.564,200253.6772
537,1272636.193,200509.2138
538,1272727.337,200781.5333
539,1272765.925,201060.2304
540,1272751.721,201321.0965
541,1272701.286,201536.3208
542,1272662.648,201668.639
543,1272741.121,201784.4455
544,1272762.773,201947.5755
545,1272875.585,202033.8942
546,1272943.659,201947.0608
547,1273055.285,202033.7233
548,1273135.805,202208.4433
549,1273171.172,202468.1405
550,1273167.088,202696.4062
551,1273307.493,202814.2269
552,1273323.573,202993.7707
553,1273414.999,203145.3976
554,1273300.213,203235.6969
555,1273470.726,203381.0542
556,1273600.242,203539.7125
557,1273467.946,203678.4648
558,1273600.387,203750.9034
559,1273606.515,203880.9726
560,1273598.071,204056.3558
561,1273681.158,204110.9888
562,1273823.388,204060.8846
563,1273896.264,204236.1104
564,1274050.144,204292.0881
565,1274028.929,204454.5927
566,1273893.861,204616.4426
567,1273979.058,204798.4451
568,1274125.613,204797.0109
569,1274111.096,204994.3923
570,1273959.326,205152.8119
571,1274030.094,205381.8371
572,1274262.308,205406.6853
573,1273928.979,205564.3756
574,1274091.041,205681.6332
575,1274176.456,205849.1803
576,1274215.121,206010.1462
577,1274133.978,206160.9368
578,1273947.274,206263.3883
579,1274032.338,206467.1365
580,1273804.051,206569.7011
581,1273977.858,206748.1062
582,1273776.039,206982.6724
583,1273947.484,207093.6296
584,1274042.795,207282.2279
585,1274064.296,207561.903
586,1274041.709,207879.3992
587,1274040.469,208125.4619
588,1274262.448,208176.3399
589,1274395.335,208345.2918
590,1274488.334,208251.3238
591,1274266.221,208392.8363
592,1274156.518,208565.7282
593,1274390.402,208758.4694
594,1274254.702,208984.9339
595,1274372.516,209213.0916
596,1274500.026,209438.668
597,1274408.928,209710.0023
598,1274296.679,210101.5534
599,1274673.681,210164.8418
600,1274523.977,210476.0773
601,1274865.657,210497.0681
602,1274775.175,210841.0422
603,1275103.071,210825.5193
604,1275159.631,211096.8225
605,1275274.842,211350.8254
606,1275039.632,211503.9642
607,1275227.883,211780.6418
608,1275056.983,211914.1431
609,1275037.733,212198.4333
610,1275301.789,212157.1293
611,1275316.388,212351.4042
612,1275238.616,212554.7293
613,1275366.413,212647.836
614,1275368.192,212863.6374
615,1275430.359,213089.9852
616,1275555.129,213087.6589
617,1275316.284,213249.8644
618,1275542.701,213445.7518
619,1275569.953,213696.7184
620,1275734.085,214025.8234
621,1275836.125,214292.2567
622,1275822.606,214558.523
623,1275784.654,214904.537
624,1275880.996,215233.8738
625,1276124.453,215502.5403
626,1275868.127,215751.4464
627,1276198.673,216068.9007
628,1276933.938,215877.5258
629,1277287.612,215660.6368
630,1265271.711,200809.943
631,1265605.522,200978.192
632,1265936.156,201313.1242
633,1266057.494,201836.7697
634,1266100.791,202407.9607
635,1266459.362,202103.2998
636,1266705.49,201968.9186
637,1266890.045,202220.7706
638,1267124.78,201921.0655
639,1267358.189,201599.5329
640,1267522.557,201889.4013
641,1267755.117,201655.2531
642,1267980.39,201388.5152
643,1268180.385,201234.4672
644,1268336.61,201391.5706
645,1268547.607,201221.5826
646,1268732.566,201132.1314
647,1268814.756,201294.8538
648,1268911.676,201265.8971
649,1269028.363,201254.2843
650,1269124.273,201043.3813
651,1269329.932,200820.5067
652,1269578.595,200918.7448
653,1269735.346,200721.807
654,1269862.125,200592.0114
655,1269907.695,200484.4367
656,1270082.718,200438.4148
657,1270249.341,200384.5444
658,1270441.257,200321.6609
659,1270612.975,200217.7599
660,1270721.806,200342.301
661,1270927.605,200159.2353
662,1271129.167,200118.8215
663,1271314.986,200131.7354
664,1271508.85,200061.254
665,1271707.971,199895.1472
666,1271887.996,199739.9247
667,1271849.696,199558.8388
668,1272021.397,199922.4405
669,1272125.208,200193.9144
670,1272259.783,200429.4689
671,1272370.818,200650.3488
672,1272442.17,200876.7864
673,1272518.446,201089.6719
674,1272484.439,201264.5853
675,1272579.684,201406.7555
676,1272433.646,201547.5125
677,1272474.339,201749.8954
678,1272600.234,201746.7564
679,1272551.547,201843.1156
680,1272593.338,201957.1656
681,1272657.951,202089.39
682,1272782.852,202112.7327
683,1272781.426,202293.002
684,1272867.17,202449.994
685,1272982.386,202374.0747
686,1272979.617,202170.7401
687,1272995.719,202594.5066
688,1272996.323,202832.6941
689,1273163.206,202916.5455
690,1273189.294,203101.236
691,1273046.035,203095.5948
692,1273166.406,203326.593
693,1273320.62,203516.1706
694,1273194.708,203642.4941
695,1273204.809,203844.5769
696,1273424.2,203852.7743
697,1273465.385,204094.5625
698,1273573.339,204308.8803
699,1273728.032,204248.5966
700,1273823.139,204370.5756
701,1273912.228,204369.7934
702,1273734.278,204477.8521
703,1273598.469,204644.3178
704,1273725.271,204756.2969
705,1273816.307,204948.749
706,1273687.313,205153.2546
707,1273840.619,205311.4581
708,1273790.615,205469.3474
709,1273616.567,205388.8764
710,1273651.066,205665.0914
711,1273897.691,205715.5495
712,1274009.869,205948.2732
713,1273792.615,205979.0107
714,1273454.695,205943.2038
715,1273624.55,206281.0435
716,1273243.18,206296.3701
717,1273460.856,206642.4634
718,1273580.774,206909.3057
719,1273311.432,207033.0115
720,1273417.578,207353.1336
721,1273662.903,207251.8834
722,1273836.351,207304.6378
723,1273813.082,207474.1334
724,1273870.791,207657.2712
725,1273839.386,207908.5694
726,1273809.527,208132.9033
727,1273811.439,208289.1297
728,1273950.24,208389.3527
729,1274135.084,208268.5608
730,1273753.708,208659.9443
731,1273992.611,208888.0657
732,1273869.581,209214.8777
733,1274086.019,209478.1861
734,1273878.772,209933.358
735,1273762.957,210364.8616
736,1274032.125,210615.3915
737,1274224.411,210396.5122
738,1274396.129,210788.6693
739,1274439.025,211137.2834
740,1274730.17,211138.0775
741,1274930.783,211235.4285
742,1274435.068,211517.1853
743,1274816.887,211712.7785
744,1274676.544,212094.5237
745,1274634.532,212500.9623
746,1274990.292,212542.3662
747,1275099.97,212900.6217
748,1275233.703,212805.3499
749,1274780.419,212921.6625
750,1275002.666,213343.83
751,1275203.091,213750.2324
752,1275355.072,214143.0425
753,1275424.997,214531.8891
754,1275448.592,214871.7289
755,1275067.458,215058.8096
756,1275213.796,215527.6842
757,1275599.485,215443.5207
758,1275400.614,216023.9335
759,1264731.161,201290.0315
760,1265092.087,201412.018
761,1265489.615,201702.2029
762,1265647.908,202198.1757
763,1265709.759,202718.3924
764,1265718.536,203196.9702
765,1265979.794,203105.8501
766,1266181.354,202869.406
767,1266476.029,202614.166
768,1266803.02,202534.1024
769,1267088.179,202461.7847
770,1267305.317,202344.5173
771,1267343.077,202109.787
772,1267511.813,202192.2064
773,1267594.792,202050.4326
774,1267752.475,202048.9809
775,1267919.833,201905.2639
776,1268097.054,201815.3687
777,1268160.323,201613.1062
778,1268362.203,201649.1049
779,1268443.118,201498.0149
780,1268583.491,201501.1563
781,1268682.17,201381.1902
782,1268797.297,201524.4646
783,1268876.33,201461.5613
784,1268972.971,201391.9981
785,1269039.802,201463.8535
786,1269185.858,201452.4353
787,1269187.263,201304.1369
788,1269344.727,201182.8765
789,1269509.42,201093.1032
790,1269680.511,201134.9093
791,1269739.193,200978.6476
792,1269900.934,200956.5614
793,1269899.876,200812.7847
794,1270025.284,200719.4485
795,1270138.198,200601.5268
796,1270297.227,200582.799
797,1270514.817,200529.7452
798,1270612.075,200768.3531
799,1270839.751,200567.3517
800,1271028.245,200354.377
801,1271155.674,200239.1207
802,1271331.993,200271.8362
803,1271562.215,200261.7698
804,1271731.963,200338.91
805,1271834.121,200141.8573
806,1271948.903,200302.6481
807,1271884.016,200460.1544
808,1272006.571,200532.0261
809,1272113.6,200525.0306
810,1272167.581,200691.6925
811,1272150.021,200832.6957
812,1272206.998,200928.7443
813,1272302.341,201078.9398
814,1272324.789,201211.0459
815,1272279.548,201316.5512
816,1272362.881,201392.4921
817,1272277.081,201508.4918
818,1272306.015,201644.6299
819,1272349.802,201813.9244
820,1272394.543,201994.3788
821,1272513.625,202179.4454
822,1272658.863,202336.6768
823,1272593.459,202578.7453
824,1272810.205,202734.8184
825,1272792.884,203057.1052
826,1272709.621,203405.478
827,1273010.045,203529.3966
828,1272923.304,203830.8392
829,1272958.581,204100.0361
830,1273245.209,204109.2504
831,1273347.828,204375.993
832,1273419.697,204582.3295
833,1273284.093,204814.375
834,1273507.954,204978.2678
835,1273584.264,204798.175
836,1273359.277,205253.8623
837,1273316.058,205576.834
838,1272941.924,205461.132
839,1273063.22,205906.6964
840,1272666.38,205880.6479
841,1272823.739,206330.0816
842,1272896.364,206778.2243
843,1273196.878,206745.3815
844,1272991.77,207103.7579
845,1273011.352,207425.2866
846,1273070.289,207836.5384
847,1273431.637,207830.2626
848,1273488.192,207582.0181
849,1273669.295,207517.7042
850,1273737.519,207708.5338
851,1273665.249,207894.5253
852,1273655.212,208093.8913
853,1273466.403,208122.5578
854,1273596.692,208385.8016
855,1273321.847,208511.2722
856,1273406.955,208840.5618
857,1273492.505,209292.9503
858,1273408.068,209804.1616
859,1273391.038,210369.9174
860,1273441.098,210936.6741
861,1273967.685,211011.6484
862,1273908.524,211448.4368
863,1273745.353,211928.4075
864,1274233.208,211935.1803
865,1274162.069,212407.4739
866,1274304.783,212877.2734
867,1274536.092,213334.1198
868,1274745.79,213757.9819
869,1274891.604,214175.6616
870,1274943.388,214619.7833
871,1274435.445,214818.275
872,1274575.098,215256.6699
873,1274726.526,215741.8938
874,1274841.718,216321.9009
875,1264125.057,201686.0221
876,1264502.269,201819.8226
877,1265006.211,202070.6754
878,1265232.502,202502.1608
879,1265301.75,202989.8471
880,1265359.512,203426.3575
881,1265378.744,203782.0319
882,1265673.124,203693.56
883,1265754.359,203475.9889
884,1265983.888,203377.7675
885,1266230.144,203338.1412
886,1266363.429,203151.5569
887,1266553.535,202966.8239
888,1266808.01,202851.3308
889,1267023.995,202915.4805
890,1267133.71,202818.2343
891,1267200.818,202686.2823
892,1267356.175,202569.7575
893,1267494.279,202576.0494
894,1267491.875,202370.7765
895,1267618.094,202401.965
896,1267704.292,202312.1174
897,1267699.042,202201.4337
898,1267887.332,202126.1649
899,1268018.512,202031.3642
900,1268163.33,202060.4019
901,1268245.684,201905.9161
902,1268341.748,201793.156
903,1268454.45,201721.587
904,1268580.172,201658.612
905,1268720.404,201669.6687
906,1268715.846,201556.4538
907,1268845.691,201669.5335
908,1268973.258,201650.2615
909,1268987.918,201536.7878
910,1269136.133,201591.2653
911,1269254.346,201643.5001
912,1269386.443,201630.1525
913,1269386.383,201436.2498
914,1269453.887,201293.9383
915,1269612.899,201303.085
916,1269810.207,201332.5276
917,1269873.26,201132.2906
918,1269989.923,201251.1799
919,1270201.474,201165.9523
920,1270152.95,201007.9657
921,1270076.663,200901.3052
922,1270239.711,200759.4121
923,1270355.23,200922.5868
924,1270481.021,201168.7757
925,1270743.591,201050.9121
926,1270970.542,200816.8754
927,1271166.719,200580.1494
928,1271324.3,200424.9101
929,1271464.3,200582.9574
930,1271623.481,200448.3626
931,1271716.618,200627.382
932,1271817.21,200574.9531
933,1271901.208,200689.1161
934,1272024.171,200673.7421
935,1272026.187,200803.7824
936,1271942.596,200922.3061
937,1272045.292,200989.7127
938,1272046.127,201117.1393
939,1272179.789,201151.4416
940,1272110.932,201231.2198
941,1272175.485,201347.4044
942,1272178.301,201525.4873
943,1272172.429,201715.2272
944,1272217.559,201839.7217
945,1272158.781,202022.9379
946,1272240.276,202275.7439
947,1272377.985,202484.1748
948,1272237.736,202748.5541
949,1272506.71,202942.2053
950,1272316.526,203339.259
951,1272121.667,203732.2394
952,1272557.547,203757.7775
953,1272586.67,204096.7924
954,1272703.988,204392.1326
955,1273010.656,204411.1529
956,1272949.374,204801.7473
957,1273057.733,205108.0535
958,1272478.982,204927.4332
959,1272546.051,205395.6458
960,1272085.658,205460.8909
961,1272213.344,205964.27
962,1272333.664,206460.2827
963,1272444.162,206963.6619
964,1272537.471,207489.1406
965,1272635.692,207972.8757
966,1272768.844,208443.9733
967,1273153.085,208242.2101
968,1272933.363,208910.5199
969,1272954.908,209379.882
970,1272886.154,209880.8056
971,1272925.442,210408.7399
972,1272974.552,210973.5068
973,1272949.997,211521.0851
974,1273371.954,211443.8244
975,1273268.823,211991.4028
976,1273244.658,212545.032
977,1273688.44,212436.8514
978,1273811.927,212909.6438
979,1274037.792,213372.6518
980,1274241.379,213840.7609
981,1274366.563,214334.4102
982,1273811.036,214571.3167
983,1273919.791,215039.621
984,1274088.565,215492.5011
985,1274213.53,216029.0733
986,1274245.752,216667.6822
987,1274276.741,217373.5951
988,1263227.167,201772.9366
989,1263529.196,202158.4672
990,1263824.114,202440.7697
991,1264152.91,202121.4283
992,1264503.138,202378.7404
993,1264773.139,202794.8618
994,1264900.157,203265.7734
995,1265012.125,203658.4754
996,1265107.348,203975.3485
997,1265199.261,204179.7082
998,1265394.772,204012.5482
999,1265622.192,203967.4602
1000,1265748.916,203859.0123
1001,1265895.91,203727.4159
1002,1266029.656,203570.629
1003,1266177.439,203482.7288
1004,1266307.215,203531.1799
1005,1266374.23,203401.9668
1006,1266509.875,203413.8871
1007,1266548.264,203270.0256
